landmark_imagesA,landmark_imagesB,landmark_imagesC,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,imageA.started,imageB.started,imageC.started,text_3.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,text_4.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,15.66840189701179,19.66729403800855,19.66729403800855,space,2.625575153986574,,,,,,,,,447198,001,2022-12-07_15h07.41.783,nh_VisCompRating,2022.2.4,60.764448480121146,
images/Landmark3.png,images/Landmark7.png,images/Landmark11.png,0,0,0,2,,,,,,22.43604355600837,22.43604355600837,22.43604355600837,22.43604355600837,22.43604355600837,2,4.506327010007226,,447198,001,2022-12-07_15h07.41.783,nh_VisCompRating,2022.2.4,60.764448480121146,
images/Landmark4.png,images/Landmark8.png,images/Landmark12.png,0,1,1,3,,,,,,27.00440486300795,27.00440486300795,27.00440486300795,27.00440486300795,27.00440486300795,2,0.5809197829948971,,447198,001,2022-12-07_15h07.41.783,nh_VisCompRating,2022.2.4,60.764448480121146,
images/Landmark2.png,images/Landmark6.png,images/Landmark10.png,0,2,2,1,,,,,,27.655561061008484,27.655561061008484,27.655561061008484,27.655561061008484,27.655561061008484,3,0.5093251919897739,,447198,001,2022-12-07_15h07.41.783,nh_VisCompRating,2022.2.4,60.764448480121146,
images/Landmark1.png,images/Landmark5.png,images/Landmark9.png,0,3,3,0,,,,,,28.229131607004092,28.229131607004092,28.229131607004092,28.229131607004092,28.229131607004092,4,2.2032529979915125,,447198,001,2022-12-07_15h07.41.783,nh_VisCompRating,2022.2.4,60.764448480121146,
,,,,,,,,,,,,,,,,,,,30.451630479001324,,,,,,,
